Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
358.2009,0,0,0,0,0,0,0.001179514,3.943672,False,0,-1.495133,-0.003850579,-3.228005,0.3485025,-0.5647386,0.7480753,False,0.111206
358.2368,0,0,0,0,0,0,0.00116047,3.698141,False,0,-1.495114,-0.003859222,-3.227992,0.3507639,-0.5653061,0.7465882,False,0.1112199
358.2654,0,0,0,0,0,0,0.001140463,3.550603,False,0,-1.4951,-0.003857851,-3.228009,0.3555793,-0.5658917,0.7438617,False,0.1112275
358.3014,0,0,0,0,0,0,0.00112685,3.2419,False,0,-1.495051,-0.003860831,-3.228033,0.3612946,-0.5666808,0.7404994,False,0.1112549
358.3339,0,0,0,0,0,0,0.001079971,2.87358,False,0,-1.495042,-0.003855646,-3.228046,0.3670913,-0.5673115,0.737158,False,0.1112562
358.3688,0,0,0,0,0,0,0.001073548,2.50022,False,0,-1.494991,-0.003869236,-3.228103,0.3757528,-0.5691881,0.7313241,False,0.1112999
358.4044,0,0,0,0,0,0,0.001019778,1.930365,False,0,-1.494954,-0.003868759,-3.228179,0.388647,-0.571204,0.722966,False,0.1113276
358.4357,0,0,0,0,0,0,0.0009905215,1.084081,False,0,-1.494869,-0.003860235,-3.228245,0.4041904,-0.5725465,0.7133168,False,0.1113679
358.4724,0,0,0,0,0,0,0.0009282096,0.0656106,False,0,-1.494808,-0.003854215,-3.228337,0.4169446,-0.5746717,0.7042087,False,0.1114037
358.5077,0,0,0,0,0,0,0.0009000424,0.7898148,False,0,-1.49474,-0.003807008,-3.228495,0.4305909,-0.5757464,0.6950595,False,0.1114176
358.5438,0,0,0,0,0,0,0.0009286804,1.700884,False,0,-1.494696,-0.003741443,-3.22865,0.4448184,-0.5758224,0.6859777,False,0.1114046
358.5742,0,0,0,0,0,0,0.001011923,2.64878,False,0,-1.494584,-0.003676116,-3.228903,0.461224,-0.576782,0.6742367,False,0.1114382
358.6089,0,0,0,0,0,0,0.001149295,3.7652,False,0,-1.494547,-0.003615558,-3.229032,0.4759667,-0.5769394,0.6637748,False,0.1114226
358.6455,0,0,0,0,0,0,0.001261663,4.773232,False,0,-1.494627,-0.003594875,-3.229114,0.4834361,-0.578454,0.6570243,False,0.1113837
358.676,0,0,0,0,0,0,0.001364531,5.306959,False,0,-1.494697,-0.003595233,-3.229117,0.483321,-0.57917,0.6564779,False,0.1113544
358.7124,0,0,0,0,0,0,0.001396674,5.30814,False,0,-1.49469,-0.003587306,-3.22916,0.487727,-0.579757,0.6526901,False,0.1113577
358.7477,0,0,0,0,0,0,0.001428985,5.621031,False,0,-1.494814,-0.003593445,-3.22908,0.4885993,-0.5795912,0.6521851,False,0.1112959
358.7768,0,0,0,0,0,0,0.001427514,5.679478,False,0,-1.494997,-0.003632724,-3.22901,0.485712,-0.5810862,0.6530105,False,0.1112397
358.8135,0,0,0,0,0,0,0.001466868,5.498184,False,0,-1.495165,-0.00366652,-3.228909,0.4836446,-0.5813138,0.6543413,False,0.1111801
358.8478,0,0,0,0,0,0,0.001506402,5.357854,False,0,-1.49533,-0.003711879,-3.228757,0.4809115,-0.5808687,0.6567463,False,0.1111235
358.8816,0,0,0,0,0,0,0.001540776,5.163157,False,0,-1.495517,-0.003774107,-3.228558,0.4728078,-0.5800214,0.6633463,False,0.1110654
358.9137,0,0,0,0,0,0,0.001606819,4.594825,False,0,-1.495684,-0.003858328,-3.228392,0.467604,-0.5805053,0.6666034,False,0.1110412
358.9523,0,0,0,0,0,0,0.001697048,4.244825,False,0,-1.495846,-0.003908277,-3.228253,0.4639804,-0.5802572,0.6693459,False,0.1109938
358.9865,0,0,0,0,0,0,0.001822352,3.994883,False,0,-1.496236,-0.003960311,-3.228027,0.4603503,-0.579636,0.6723836,False,0.1108382
359.0148,0.007301516,0.001100092,-0.003267222,0,0,0,0.002189059,3.740573,False,0,-1.496483,-0.004015028,-3.227898,0.4623814,-0.5802646,0.670445,False,0.1107621
359.0499,0.009295951,0.001400586,-0.004159675,0,0,0,0.002432782,3.88625,False,0,-1.496652,-0.004089117,-3.227742,0.4658676,-0.5807377,0.667616,False,0.1107324
359.0834,0.01106481,0.001667093,-0.004951188,0,0,0,0.002608951,4.129293,False,0,-1.496796,-0.004222393,-3.227458,0.467723,-0.5802912,0.6667065,False,0.1107461
359.1198,0.01328527,0.002001642,-0.005944784,0,0,0,0.002794327,4.250358,False,0,-1.496811,-0.00433439,-3.227298,0.4701218,-0.5803273,0.6649858,False,0.110815
359.1522,0.01400129,0.002109521,-0.00626518,0,0,0,0.002847624,4.414727,False,0,-1.496747,-0.004563689,-3.227146,0.4709983,-0.5852423,0.6600396,False,0.1110233
359.1914,0.01394781,0.002101464,-0.006241251,0,0,0,0.002843737,4.536823,False,0,-1.496614,-0.004748523,-3.227025,0.467999,-0.5899925,0.6579406,False,0.1112256
359.2229,0.01317833,0.001985529,-0.005896929,0,0,0,0.002786124,4.392577,False,0,-1.496369,-0.004938602,-3.226962,0.4654362,-0.5946779,0.6555361,False,0.111488
359.2599,0.01130578,0.001703399,-0.005059016,0,0,0,0.002630765,4.278556,False,0,-1.495905,-0.005205989,-3.226903,0.4655679,-0.6002441,0.6503488,False,0.111913
359.2948,0.008603744,0.001296294,-0.003849932,0,0,0,0.002354627,4.362511,False,0,-1.495417,-0.005473316,-3.226752,0.4623126,-0.604928,0.6483282,False,0.1123347
359.3286,0.007528306,0.001134261,-0.003368704,0,0,0,0.0022199,4.203654,False,0,-1.495007,-0.005635738,-3.226622,0.461031,-0.6046658,0.6494842,False,0.1126347
359.3632,0.007252196,0.001092661,-0.003245153,0,0,0,0.002182226,4.112232,False,0,-1.494653,-0.005773842,-3.226519,0.4608674,-0.6047705,0.6495032,False,0.1128932
359.3965,0.007528562,0.0011343,-0.003368819,0,0,0,0.002219934,4.102458,False,0,-1.494216,-0.005956471,-3.226397,0.4615606,-0.6051586,0.6486485,False,0.1132255
359.435,0.008669622,0.001306219,-0.003879411,0,0,0,0.002362329,4.155391,False,0,-1.493964,-0.006075442,-3.226392,0.4650316,-0.608149,0.6433513,False,0.1134395
359.47,0.009439548,0.001422221,-0.004223931,0,0,0,0.002448272,4.435441,False,0,-1.493781,-0.00617367,-3.226409,0.4732517,-0.6118015,0.633823,False,0.1136087
359.5082,0.01016224,0.001531106,-0.004547315,0,0,0,0.002522851,5.055863,False,0,-1.493697,-0.006302774,-3.226501,0.4845039,-0.6203431,0.6167907,False,0.1137733
359.5446,0.01066216,0.001606428,-0.004771016,0,0,0,0.002571432,5.9713,False,0,-1.493726,-0.006377637,-3.226547,0.4973071,-0.6262617,0.6004021,False,0.1138337
359.5762,0.01093902,0.00164814,-0.004894901,0,0,0,0.002597377,6.974823,False,0,-1.493716,-0.006417632,-3.226728,0.5201049,-0.6327916,0.5736427,False,0.1139006
359.616,0.01021828,0.00153955,-0.004572392,0,0,0,0.002528413,8.74204,False,0,-1.49368,-0.006445169,-3.226838,0.5496292,-0.6364966,0.5410918,False,0.1139568
359.6535,0.009924524,0.001495291,-0.004440944,0,0,0,0.002498914,11.0316,False,0,-1.493554,-0.006421685,-3.227225,0.6045056,-0.6383379,0.4765481,False,0.1140487
359.6916,0.008408479,0.001266874,-0.003762557,0,0,0,0.002331453,15.47629,False,0,-1.494219,-0.006492794,-3.226486,0.5992928,-0.6396955,0.4812883,False,0.1137157
359.7333,0.01217664,0.001834609,-0.005448704,0,0,0,0.002705947,15.07141,False,0,-1.49418,-0.006479025,-3.226503,0.5968849,-0.6403912,0.4833507,False,0.1137225
359.7669,0.01190343,0.001793445,-0.005326449,0,0,0,0.002682947,14.88717,False,0,-1.494107,-0.006471813,-3.226544,0.5965675,-0.6407181,0.4833096,False,0.1137532
359.7978,0.01153849,0.00173846,-0.005163146,0,0,0,0.0026514,14.86848,False,0,-1.494103,-0.006471515,-3.226545,0.5964479,-0.6407409,0.4834268,False,0.1137549
359.8349,0.01152731,0.001736777,-0.005158147,0,0,0,0.002650419,14.85907,False,0,-1.494084,-0.006476045,-3.226543,0.5962478,-0.6407939,0.483603,False,0.1137667
359.8716,0.0115807,0.00174482,-0.005182034,0,0,0,0.002655099,14.84371,False,0,-1.494989,-0.006480873,-3.225582,0.5149172,-0.6391479,0.5712711,False,0.1132487
359.907,0.02274681,0.003427176,-0.01017855,0,0,0,0.003342771,8.475631,False,0,-1.494673,-0.006444097,-3.22605,0.4703594,-0.6350581,0.6127508,False,0.1134153
359.9448,0.01638686,0.002468947,-0.007332659,0,0,0,0.003007638,5.21361,False,0,-1.494544,-0.006390691,-3.226137,0.4329941,-0.6289727,0.6456857,False,0.1134351
359.9775,0.01455603,0.002193103,-0.006513414,0,0,0,0.002887104,2.555276,False,0,-1.494243,-0.006291509,-3.226557,0.4209882,-0.6262742,0.656163,False,0.1135363
360.0144,0.009983501,0.001504177,-0.004467335,0,0,0,0.002504906,1.71075,False,0,-1.49425,-0.006240189,-3.226602,0.4049263,-0.6230608,0.6692012,False,0.113494
360.0503,0.009339524,0.001407151,-0.004179173,0,0,0,0.002437507,0.6010084,False,0,-1.494155,-0.006217301,-3.226686,0.3929068,-0.6207572,0.6784433,False,0.1135266
360.0843,0.008676598,0.00130727,-0.003882533,0,0,0,0.002363141,0.2185032,False,0,-1.494104,-0.006218076,-3.22678,0.3854148,-0.6218457,0.6817355,False,0.1135632
360.1189,0.008213794,0.001237541,-0.003675441,0,0,0,0.00230781,0.6909717,False,0,-1.493998,-0.006149113,-3.226807,0.3817264,-0.6187758,0.686587,False,0.1135515
360.1524,0.007656452,0.001153569,-0.003426046,0,0,0,0.002236922,0.9705567,False,0,-1.494042,-0.006104052,-3.226804,0.3739933,-0.6166512,0.692727,False,0.1134919
360.1871,0.007391504,0.00111365,-0.003307489,0,0,0,0.002201409,1.496979,False,0,-1.494148,-0.006044567,-3.22684,0.3710541,-0.6165385,0.694406,False,0.1133988
360.2228,0.006905355,0.001040404,-0.003089952,0,0,0,0.002132833,1.687368,False,0,-1.494302,-0.005973041,-3.226856,0.365079,-0.6166409,0.6974754,False,0.1132714
360.2541,0.006530265,0.0009838904,-0.002922109,0,0,0,0.002076565,2.069141,False,0,-1.494407,-0.005907893,-3.226871,0.3610953,-0.6168043,0.6994019,False,0.1131705
360.2965,0.006237677,0.0009398073,-0.002791184,0,0,0,0.0020304,2.321699,False,0,-1.494423,-0.005761683,-3.226902,0.3607922,-0.614786,0.7013327,False,0.1130379
